"PlayerId","Player","Team","Conference","Category","StatType","Stat"
"500428","Dareyon Chance","Western Michigan","Mid-American","kickReturns","NO","2"
"511558","Blaire Sullivan","UTEP","Conference USA","rushing","YDS","240"
"501898","Michael Hunnicutt","Oklahoma","Big 12","kicking","PCT","0.810"
"501138","Allen Hurns","Miami","ACC","receiving","YDS","314"
"503177","Shane Ros","Houston","Conference USA","rushing","YDS","3"
"503986","Michael Bennett","Georgia","SEC","receiving","LONG","67"
"512787","Travaughn Colwell","New Mexico State","Western Athletic","passing","COMPLETIONS","6"
"500313","Craig Mager","Texas State","Western Athletic","interceptions","YDS","0"
"482574","Stepfan Taylor","Stanford","Pac-12","rushing","LONG","59"
"533220","Jhurell Pressley","New Mexico","Mountain West","receiving","REC","4"
"382894","Gene McCaskill","Kentucky","SEC","receiving","YDS","153"
"503799","Tyson Gulley","Syracuse","Big East","kickReturns","AVG","10.0"
"503121","Marcus Shaw","South Florida","Big East","receiving","LONG","18"
"518298","Eric Frohnapfel","Marshall","Conference USA","receiving","YPR","9.9"
"500234","Robert Woods","USC","Pac-12","puntReturns","LONG","31"
"536323","Ryan Bass","Idaho","Western Athletic","rushing","TD","0"
"482124","Perez Ashford","Northern Illinois","Mid-American","kickReturns","TD","0"
"488071","Scott Radcliff","Louisville","Big East","puntReturns","AVG","1.0"
"385342","Brandon Newman","Ball State","Mid-American","interceptions","INT","1"
"534337","Khalif Herbin","Temple","Big East","receiving","REC","1"
"531382","Russell Hansbrough","Missouri","SEC","rushing","TD","0"
"487544","Trevor Harman","Boise State","Mountain West","punting","LONG","60"
"504174","Brad Wing","LSU","SEC","passing","TD","0"
"531503","Jabril Soloman","East Carolina","Conference USA","receiving","REC","17"
"517823","Sean Ianno","UT San Antonio","Western Athletic","kicking","XPM","21"
"514590","Brandon Swindall","Utah State","Western Athletic","receiving","TD","0"
"502568","Jimmie Ward","Northern Illinois","Mid-American","interceptions","YDS","40"
"482741","Corey Gattis","Duke","ACC","receiving","YDS","63"
"512844","Jamal Turner","Nebraska","Big Ten","receiving","YDS","417"
"531401","Maikhail Miller","Ole Miss","SEC","rushing","TD","0"
"521159","Broam Hart","Air Force","Mountain West","rushing","TD","1"
"488007","Ryan Nehlen","West Virginia","Big 12","receiving","YPR","5.3"
"480263","Eddie Lacy","Alabama","SEC","receiving","LONG","27"
"534326","Albert Reid","Maryland","ACC","kickReturns","NO","2"
"519995","Fred Porter","Florida International","Sun Belt","receiving","REC","1"
"482354","Antavian Edison","Purdue","Big Ten","receiving","TD","8"
"514508","Ameer Abdullah","Nebraska","Big Ten","puntReturns","LONG","81"
"512216","Kennedy Helms","South Alabama","Sun Belt","kickReturns","LONG","8"
"512032","Josh Robinson","Mississippi State","SEC","receiving","TD","0"
"500242","D.J. Morgan","USC","Pac-12","receiving","REC","1"
"504290","Ace Sanders","South Carolina","SEC","receiving","TD","9"
"381689","Sean Renfree","Duke","ACC","passing","TD","19"
"503841","Jawan Jamison","Rutgers","Big East","receiving","REC","28"
"538878","Laiu Moeakiola","Arizona State","Pac-12","interceptions","AVG","22.0"
"502983","Jon Koontz","TCU","Big 12","kickReturns","AVG","8.5"
"531197","Tay Glover-Wright","Utah State","Western Athletic","rushing","YDS","66"
"385057","Ryan Neir","Northern Illinois","Mid-American","rushing","YDS","17"
"503295","Christian Bryant","Ohio State","Big Ten","interceptions","AVG","38.0"
"516993","Rashad Ross","Arizona State","Pac-12","receiving","REC","37"
"512866","Shaun Rutherford","Texas State","Western Athletic","passing","YDS","2137"
"512838","Braxton Miller","Ohio State","Big Ten","passing","YPA","8.0"
"503649","Jeff Godfrey","UCF","Conference USA","kickReturns","TD","0"
"518196","Kyle Carter","Penn State","Big Ten","receiving","YDS","453"
"501526","Lache Seastrunk","Baylor","Big 12","receiving","YPR","11.9"
"511947","Ernst Brun","Iowa State","Big 12","receiving","LONG","69"
"488055","Derek Mitchell","Marshall","Conference USA","puntReturns","TD","1"
"385141","Tyler Futrell","Ohio","Mid-American","rushing","LONG","0"
"480899","Jeremy Gallon","Michigan","Big Ten","rushing","YPC","6.1"
"504290","Ace Sanders","South Carolina","SEC","puntReturns","YDS","429"
"504908","Grant Hedrick","Boise State","Mountain West","rushing","LONG","18"
"505168","James Butler","Louisiana","Sun Belt","receiving","LONG","26"
"480668","Rolandan Finch","Boston College","ACC","rushing","YPC","5.5"
"503183","Le'Veon Bell","Michigan State","Big Ten","passing","INT","0"
"518003","Malon Lee","Louisiana Tech","Western Athletic","receiving","LONG","17"
"501203","E.J. Scott","Virginia","ACC","receiving","LONG","43"
"531576","Mitchell Dawkins","Eastern Michigan","Mid-American","receiving","YDS","16"
"511603","Tommylee Lewis","Northern Illinois","Mid-American","receiving","REC","48"
"532420","Tim Edmond","Ohio","Mid-American","receiving","REC","2"
"512171","Kyle Karempelis","Georgia","SEC","kickReturns","AVG","6.0"
"500913","Andrew Hendrix","Notre Dame","FBS Independents","rushing","YDS","41"
"534311","Michael Thomas","Ohio State","Big Ten","receiving","LONG","11"
"484018","Nick Adams","UAB","Conference USA","receiving","LONG","66"
"500809","Will Lucas","Purdue","Big Ten","interceptions","YDS","0"
"481655","Spencer Bishop","Wake Forest","ACC","receiving","YDS","26"
"515546","Conner Smith","Colorado State","Mountain West","passing","YDS","1022"
"381789","Roy Roundtree","Michigan","Big Ten","receiving","TD","3"
"505370","Ryan Phillis","Indiana","Big Ten","kickReturns","NO","1"
"517604","George Atkinson III","Notre Dame","FBS Independents","receiving","REC","2"
"504097","Steven Clark","Auburn","SEC","punting","In 20","0"
"503362","Tom Hornsey","Memphis","Conference USA","punting","In 20","0"
"535875","D'Arthur Cowan","Arkansas","SEC","receiving","LONG","9"
"505067","Robert Marshall","Utah State","Western Athletic","kickReturns","LONG","16"
"534869","Teondray Caldwell","Washington State","Pac-12","receiving","LONG","27"
"501543","Devin Gardner","Michigan","Big Ten","rushing","LONG","19"
"515514","Donnell Alexander","Colorado State","Mountain West","rushing","TD","4"
"503960","Quinton Dunbar","Florida","SEC","receiving","YPR","10.6"
"536844","Justin Berger","Wyoming","Mountain West","receiving","REC","3"
"381359","Gahn McGaffie","Missouri","SEC","kickReturns","NO","3"
"388126","Casey Barth","North Carolina","ACC","kicking","PTS","89"
"502938","Cody Galea","San Diego State","Mountain West","kickReturns","NO","1"
"515512","Joe Sampson","BYU","FBS Independents","kickReturns","AVG","21.0"
"511979","Melvin Emesibe","UCLA","Pac-12","rushing","LONG","7"
"503746","Okoye Houston","Buffalo","Mid-American","kickReturns","NO","13"
"500599","Greg Heban","Indiana","Big Ten","interceptions","AVG","31.3"
"504891","Willie McNeal","Western Kentucky","Sun Belt","puntReturns","YDS","2"
"517013","Kameron Jackson","California","Pac-12","interceptions","TD","0"
"515514","Donnell Alexander","Colorado State","Mountain West","passing","YDS","0"
"514493","Jakeem Grant","Texas Tech","Big 12","kickReturns","TD","2"
"387759","Kendal Thompkins","Miami","ACC","receiving","LONG","37"
"383463","Ryan Griffin","Tulane","Conference USA","rushing","YDS","-127"
"536055","Quincy Jones","Eastern Michigan","Mid-American","receiving","LONG","13"
"379936","Justin Horton","Oklahoma State","Big 12","receiving","TD","0"
"536571","E.J. Hilliard","Florida International","Sun Belt","passing","PCT","0.691"
"530390","LaDarius Gunter","Miami","ACC","interceptions","YDS","15"
"516270","Jon Hays","Utah","Pac-12","rushing","TD","0"
"502983","Jon Koontz","TCU","Big 12","interceptions","YDS","2"
"380803","Montel Harris","Temple","Big East","rushing","YDS","1054"
"481725","Clint Chelf","Oklahoma State","Big 12","receiving","REC","2"
"512362","Harley Scioneaux","Louisiana Monroe","Sun Belt","receiving","LONG","9"
"481362","Trey Mays","UNLV","Mountain West","receiving","LONG","22"
"480518","Sheldon Price","UCLA","Pac-12","interceptions","YDS","8"
"535145","Devin Funchess","Michigan","Big Ten","receiving","YDS","234"
"514185","Nick Vannett","Ohio State","Big Ten","receiving","REC","9"
"503312","Verlon Reed","Ohio State","Big Ten","receiving","LONG","13"
"480517","Dalton Hilliard","UCLA","Pac-12","puntReturns","LONG","7"
"481918","Gerald Hodges","Penn State","Big Ten","interceptions","INT","2"
"482680","Brandon Mitchell","Arkansas","SEC","rushing","YPC","3.0"
"531078","Cayleb Jones","Texas","Big 12","rushing","CAR","1"
"518078","Bradley Brown","Louisiana","Sun Belt","receiving","YDS","187"
"503980","Michael Taylor","Florida","SEC","interceptions","INT","1"
"504958","John Hardy-Tuliau","Hawai'i","Mountain West","puntReturns","TD","0"
"531087","Nick Rose","Texas","Big 12","kicking","FGM","0"
"502449","Marcus Mathews","BYU","FBS Independents","receiving","REC","1"
"385663","Richie Casey","Louisiana Tech","Western Athletic","puntReturns","YDS","0"
"482478","Taylor McHargue","Rice","Conference USA","passing","ATT","325"
"535956","DaVonte' Neal","Notre Dame","FBS Independents","rushing","TD","0"
"514157","Conner Floyd","Tulsa","Conference USA","receiving","TD","0"
"481323","Javone Lawson","Louisiana","Sun Belt","puntReturns","YDS","44"
"382106","Chris Burns","UMass","Mid-American","rushing","CAR","14"
"512337","Effrem Reed","Louisiana","Sun Belt","kickReturns","AVG","15.0"
"517800","Brandon Armstrong","UT San Antonio","Western Athletic","receiving","YDS","83"
"515181","Tyler Lockett","Kansas State","Big 12","kickReturns","NO","21"
"514096","Addison Bachman","Arizona","Pac-12","receiving","REC","1"
"534870","Wes Concepcion","Washington State","Pac-12","punting","NO","2"
"532180","Joshua Rounds","Tulane","Conference USA","rushing","YDS","40"
"502314","Michael Osiecki","Connecticut","Big East","receiving","TD","0"
"483260","Malcolm Brown","Army","FBS Independents","receiving","REC","3"
"535469","Derrick Thomas","Marshall","Conference USA","interceptions","INT","1"
"488075","Jamie Boyle","UCF","Conference USA","punting","YPP","40.6"
"515563","Michael Holmes","Virginia Tech","ACC","puntReturns","LONG","15"
"482322","Sean Fitzgerald","Utah","Pac-12","receiving","YDS","61"
"517506","Taylor Bertolet","Texas A&M","SEC","kicking","PCT","0.591"
"511457","B.J. Kelley","Oregon","Pac-12","receiving","REC","6"
"517473","Floyd Raven","Texas A&M","SEC","interceptions","YDS","11"
"480972","Travis Reynolds","Utah State","Western Athletic","kickReturns","NO","4"
"512086","Shaq Washington","Cincinnati","Big East","rushing","CAR","1"
"512505","Reggis Ball","Memphis","Conference USA","puntReturns","AVG","26.0"
"521247","Damian Payne","Houston","Conference USA","kickReturns","LONG","23"
"536170","Rishaad Wimbley","SMU","Conference USA","receiving","YDS","38"
"482012","Nolan Procter","Akron","Mid-American","receiving","LONG","6"
"501887","Rashod Favors","Oklahoma","Big 12","kickReturns","TD","0"
"383478","Jahleel Addae","Central Michigan","Mid-American","puntReturns","AVG","0.0"
"505049","Jeremy Higgins","Hawai'i","Mountain West","passing","INT","1"
"518231","Thomas Moore","North Carolina","ACC","kicking","PCT","0.667"
"531773","Tyre Bracken","Southern Mississippi","Conference USA","rushing","YPC","4.6"
"513615","Tony Daniel","Buffalo","Mid-American","rushing","YPC","7.0"
"477769","Curtis Huge","Central Michigan","Mid-American","kicking","FGA","0"
"501133","Jimmy Gaines","Miami","ACC","interceptions","TD","0"
"514214","Kenzel Doe","Wisconsin","Big Ten","rushing","YDS","11"
"517034","Vad Lee","Georgia Tech","ACC","passing","ATT","56"
"483321","Ryan Grant","Tulane","Conference USA","passing","INT","0"
"501523","Mack Brown","Florida","SEC","rushing","YDS","102"
"513319","Tony Pierson","Kansas","Big 12","kickReturns","TD","0"
"480413","Nathan Scheelhaase","Illinois","Big Ten","passing","PCT","0.606"
"530384","Matt Yoklic","Pittsburgh","Big East","punting","TB","0"
"500339","Darius Bell","UCLA","Pac-12","receiving","YDS","143"
"504570","Trey Payne","Miami (OH)","Mid-American","kickReturns","LONG","22"
"482480","Turner Petersen","Rice","Conference USA","punting","NO","1"
"385097","Bakari Bussey","Ohio","Mid-American","receiving","YDS","313"
"380112","D.J. Monroe","Texas","Big 12","receiving","YPR","6.5"
"377845","Landry Jones","Oklahoma","Big 12","passing","YPA","7.7"
"511948","Quenton Bundrage","Iowa State","Big 12","receiving","YDS","232"
"514230","Joel Stave","Wisconsin","Big Ten","passing","INT","3"
"501173","Bryan Underwood","NC State","ACC","receiving","LONG","68"
"500545","Tyler Jackson","Wake Forest","ACC","rushing","LONG","13"
"382031","Tommie Thomas","Purdue","Big Ten","receiving","LONG","16"
"379309","Kenjon Barner","Oregon","Pac-12","rushing","YDS","1767"
"514812","Ricky Lloyd","Southern Mississippi","Conference USA","passing","ATT","44"
"517953","Mike Scott","Idaho","Western Athletic","rushing","YDS","1"
"504225","Mike Marry","Ole Miss","SEC","interceptions","TD","0"
"383469","D.J. Ponder","Tulane","Conference USA","passing","PCT","0.422"
"382605","Robert Lester","Alabama","SEC","interceptions","INT","4"
"501098","Clint Trickett","Florida State","ACC","rushing","YDS","3"
"534337","Khalif Herbin","Temple","Big East","receiving","YPR","-1.0"
"534339","Jamie Gilmore","Temple","Big East","rushing","YPC","4.7"
"482756","Sean Schroeder","Hawai'i","Mountain West","rushing","CAR","54"
"481363","Allen Hardison","Nevada","Mountain West","kicking","XPM","56"
"514589","Cameron Webb","Utah State","Western Athletic","puntReturns","YDS","228"
"511258","Josh Stewart","Oklahoma State","Big 12","rushing","CAR","8"
"516371","Patrick Skov","Stanford","Pac-12","receiving","TD","0"
"517334","Dallas Burroughs","Boise State","Mountain West","kickReturns","TD","0"
"517469","Byron Moore","Tennessee","SEC","interceptions","INT","5"
"504789","Ryan Murphy","Oregon State","Pac-12","interceptions","TD","0"
"503046","Joe Kruger","Utah","Pac-12","interceptions","YDS","24"
"480671","Andre Lawrence","Boston College","ACC","kickReturns","AVG","13.0"
"512704","Arjen Colquhoun","Michigan State","Big Ten","kickReturns","NO","1"
"531078","Cayleb Jones","Texas","Big 12","receiving","YPR","17.5"
"482440","Paulo Henriques","Memphis","Conference USA","kicking","XPA","26"
"517573","Thomas Finnie","Miami","ACC","interceptions","YDS","0"
"518214","Matt Porter","Clemson","ACC","receiving","TD","0"
"511394","Horactio Banks","Ball State","Mid-American","kickReturns","YDS","70"
"482294","Tracy Lampley","Southern Mississippi","Conference USA","receiving","TD","0"
"504744","Kenny Bassett","Oregon","Pac-12","rushing","LONG","7"
"530522","J.C. Coleman","Virginia Tech","ACC","rushing","TD","2"
"517207","Darrell Warren","Kentucky","SEC","rushing","YDS","2"
"504894","Hendrix Brakefield","Western Kentucky","Sun Belt","punting","YPP","42.1"
"501673","Andre Williams","Boston College","ACC","receiving","TD","0"
"514155","Dwight Dobbins","Tulsa","Conference USA","interceptions","YDS","-11"
"518680","Ty MacArthur","Air Force","Mountain West","receiving","LONG","58"
"377699","Arthur Brown","Kansas State","Big 12","interceptions","AVG","18.5"
"512023","Cody Prewitt","Ole Miss","SEC","interceptions","AVG","11.5"
"481744","Charlie Moore","Oklahoma State","Big 12","receiving","YPR","15.5"
"380838","Colin Larmond","Boston College","ACC","receiving","YDS","19"
"480384","Philip Lutzenkirchen","Auburn","SEC","receiving","TD","0"
"516225","Ryan Williams-Jenkins","Navy","FBS Independents","rushing","TD","1"
"508292","Terrell Brigham","South Alabama","Sun Belt","interceptions","YDS","18"
"504282","Victor Hampton","South Carolina","SEC","puntReturns","NO","2"
"513398","Jalen Fitzpatrick","Temple","Big East","receiving","YPR","12.1"
"501934","John Harris","Texas","Big 12","receiving","YDS","36"
"535324","Jaydon Mickens","Washington","Pac-12","puntReturns","NO","1"
"537067","Trey Dudley-Giles","UMass","Mid-American","puntReturns","AVG","7.5"
"515181","Tyler Lockett","Kansas State","Big 12","puntReturns","LONG","43"
"501149","David Amerson","NC State","ACC","interceptions","TD","1"
"503611","Shawn Lynch","Navy","FBS Independents","receiving","YPR","20.1"
"518243","Bashr Coles","UAB","Conference USA","rushing","LONG","39"
"504071","Zach Hocker","Arkansas","SEC","kicking","XPA","32"
"499639","Isaiah Roundtree","Indiana","Big Ten","puntReturns","LONG","8"
"536325","Jahrie Level","Idaho","Western Athletic","rushing","CAR","2"
"500915","TJ Jones","Notre Dame","FBS Independents","rushing","LONG","8"
"501134","Maurice Hagens","Miami","ACC","rushing","LONG","3"
"480675","Nate Freese","Boston College","ACC","punting","YDS","198"
"481493","John Hubert","Kansas State","Big 12","receiving","LONG","15"
"536197","Cody Core","Ole Miss","SEC","receiving","LONG","4"
"512081","Jameel Poteat","Cincinnati","Big East","rushing","CAR","34"
"502089","Gage Shaeffer","Iowa State","Big 12","kickReturns","NO","1"
